{2,4,6,9}	{5}	18.57	83.73
{5,6,9}	{2,4}	18.57	67.08
{2,5,6,9}	{4}	18.57	83.70
{4,5,6,9}	{2}	18.57	83.38
{0}	{3,6,8,9}	18.33	33.34
{3}	{0,6,8,9}	18.33	33.21
{0,3}	{6,8,9}	18.33	49.87
{6}	{0,3,8,9}	18.33	33.28
{0,6}	{3,8,9}	18.33	49.87
{3,6}	{0,8,9}	18.33	49.67
{0,3,6}	{8,9}	18.33	66.39
{8}	{0,3,6,9}	18.33	33.23
{0,8}	{3,6,9}	18.33	50.03
{3,8}	{0,6,9}	18.33	49.78
{0,3,8}	{6,9}	18.33	66.79
{6,8}	{0,3,9}	18.33	49.87
{0,6,8}	{3,9}	18.33	66.49
{3,6,8}	{0,9}	18.33	66.34
{0,3,6,8}	{9}	18.33	83.19
{9}	{0,3,6,8}	18.33	33.37
{0,9}	{3,6,8}	18.33	50.02
{3,9}	{0,6,8}	18.33	49.88
{0,3,9}	{6,8}	18.33	66.72
{6,9}	{0,3,8}	18.33	49.93
{0,6,9}	{3,8}	18.33	66.55
{3,6,9}	{0,8}	18.33	66.35
{0,3,6,9}	{8}	18.33	83.23
{8,9}	{0,3,6}	18.33	50.04
{0,8,9}	{3,6}	18.33	66.85
{3,8,9}	{0,6}	18.33	66.68
{0,3,8,9}	{6}	18.33	83.78
{6,8,9}	{0,3}	18.33	66.52
{0,6,8,9}	{3}	18.33	83.17
{3,6,8,9}	{0}	18.33	83.05
{3}	{4,5,7,9}	18.43	33.39
{4}	{3,5,7,9}	18.43	33.43
{3,4}	{5,7,9}	18.43	49.94
{5}	{3,4,7,9}	18.43	33.38
{3,5}	{4,7,9}	18.43	49.94
{4,5}	{3,7,9}	18.43	49.73
{3,4,5}	{7,9}	18.43	66.33
{7}	{3,4,5,9}	18.43	33.47
{3,7}	{4,5,9}	18.43	50.15
{4,7}	{3,5,9}	18.43	50.05
{3,4,7}	{5,9}	18.43	66.75
{5,7}	{3,4,9}	18.43	50.26
{3,5,7}	{4,9}	18.43	66.89
{4,5,7}	{3,9}	18.43	66.51
{3,4,5,7}	{9}	18.43	83.21
{9}	{3,4,5,7}	18.43	33.56
{3,9}	{4,5,7}	18.43	50.16
{4,9}	{3,5,7}	18.43	50.15
{3,4,9}	{5,7}	18.43	66.68
{5,9}	{3,4,7}	18.43	50.12
{3,5,9}	{4,7}	18.43	66.77
{4,5,9}	{3,7}	18.43	66.35
{3,4,5,9}	{7}	18.43	83.10
{7,9}	{3,4,5}	18.43	50.24
{3,7,9}	{4,5}	18.43	67.02
{4,7,9}	{3,5}	18.43	66.70
{3,4,7,9}	{5}	18.43	83.44
{5,7,9}	{3,4}	18.43	66.92
{3,5,7,9}	{4}	18.43	83.86
{4,5,7,9}	{3}	18.43	83.09
{3}	{5,7,8,9}	18.28	33.12
{5}	{3,7,8,9}	18.28	33.10
{3,5}	{7,8,9}	18.28	49.52
{7}	{3,5,8,9}	18.28	33.19
{3,7}	{5,8,9}	18.28	49.73
{5,7}	{3,8,9}	18.28	49.84
{3,5,7}	{8,9}	18.28	66.33
{8}	{3,5,7,9}	18.28	33.14
{3,8}	{5,7,9}	18.28	49.65
{5,8}	{3,7,9}	18.28	49.69
{3,5,8}	{7,9}	18.28	66.20
{7,8}	{3,5,9}	18.28	49.71
{3,7,8}	{5,9}	18.28	66.45
{5,7,8}	{3,9}	18.28	66.35
{3,5,7,8}	{9}	18.28	83.15
{9}	{3,5,7,8}	18.28	33.28
{3,9}	{5,7,8}	18.28	49.74
{5,9}	{3,7,8}	18.28	49.70
{3,5,9}	{7,8}	18.28	66.21
{7,9}	{3,5,8}	18.28	49.82
{3,7,9}	{5,8}	18.28	66.46
{5,7,9}	{3,8}	18.28	66.36
{3,5,7,9}	{8}	18.28	83.16
{8,9}	{3,5,7}	18.28	49.90
{3,8,9}	{5,7}	18.28	66.50
{5,8,9}	{3,7}	18.28	66.32
{3,5,8,9}	{7}	18.28	82.97
{7,8,9}	{3,5}	18.28	66.24
{3,7,8,9}	{5}	18.28	83.23
{5,7,8,9}	{3}	18.28	82.82
{0}	{1,3,8,9}	18.24	33.18
{1}	{0,3,8,9}	18.24	33.13
{0,1}	{3,8,9}	18.24	49.63
{3}	{0,1,8,9}	18.24	33.06
{0,3}	{1,8,9}	18.24	49.64
{1,3}	{0,8,9}	18.24	49.60
{0,1,3}	{8,9}	18.24	66.26
{8}	{0,1,3,9}	18.24	33.08
{0,8}	{1,3,9}	18.24	49.80
{1,8}	{0,3,9}	18.24	49.62
{0,1,8}	{3,9}	18.24	66.20
{3,8}	{0,1,9}	18.24	49.56
{0,3,8}	{1,9}	18.24	66.48
{1,3,8}	{0,9}	18.24	66.19
{0,1,3,8}	{9}	18.24	83.09
{9}	{0,1,3,8}	18.24	33.22
{0,9}	{1,3,8}	18.24	49.79
{1,9}	{0,3,8}	18.24	49.72
{0,1,9}	{3,8}	18.24	66.24
{3,9}	{0,1,8}	18.24	49.65
{0,3,9}	{1,8}	18.24	66.42
{1,3,9}	{0,8}	18.24	66.16
{0,1,3,9}	{8}	18.24	82.82
{8,9}	{0,1,3}	18.24	49.81
{0,8,9}	{1,3}	18.24	66.54
{1,8,9}	{0,3}	18.24	66.36
{0,1,8,9}	{3}	18.24	82.96
{3,8,9}	{0,1}	18.24	66.38
{0,3,8,9}	{1}	18.24	83.40
{1,3,8,9}	{0}	18.24	83.07
{2}	{4,5,8,9}	18.40	33.35
{4}	{2,5,8,9}	18.40	33.37
{2,4}	{5,8,9}	18.40	49.94
{5}	{2,4,8,9}	18.40	33.32
{2,5}	{4,8,9}	18.40	49.88
{4,5}	{2,8,9}	18.40	49.63
{2,4,5}	{8,9}	18.40	66.14
{8}	{2,4,5,9}	18.40	33.35
{2,8}	{4,5,9}	18.40	50.10
{4,8}	{2,5,9}	18.40	49.98
{2,4,8}	{5,9}	18.40	66.70
{5,8}	{2,4,9}	18.40	50.01
{2,5,8}	{4,9}	18.40	66.81
{4,5,8}	{2,9}	18.40	66.24
{2,4,5,8}	{9}	18.40	83.01
{9}	{2,4,5,8}	18.40	33.50
{2,9}	{4,5,8}	18.40	50.04
{4,9}	{2,5,8}	18.40	50.05
{2,4,9}	{5,8}	18.40	66.58
{5,9}	{2,4,8}	18.40	50.03
{2,5,9}	{4,8}	18.40	66.57
{4,5,9}	{2,8}	18.40	66.22
{2,4,5,9}	{8}	18.40	82.82
{8,9}	{2,4,5}	18.40	50.23
{2,8,9}	{4,5}	18.40	67.01
{4,8,9}	{2,5}	18.40	66.69
{2,4,8,9}	{5}	18.40	83.59
{5,8,9}	{2,4}	18.40	66.76
{2,5,8,9}	{4}	18.40	83.64
{4,5,8,9}	{2}	18.40	83.02
{2}	{3,4,6,9}	18.50	33.54
{3}	{2,4,6,9}	18.50	33.52
{2,3}	{4,6,9}	18.50	50.32
{4}	{2,3,6,9}	18.50	33.55
{2,4}	{3,6,9}	18.50	50.22
{3,4}	{2,6,9}	18.50	50.13
{2,3,4}	{6,9}	18.50	66.96
{6}	{2,3,4,9}	18.50	33.59
{2,6}	{3,4,9}	18.50	50.23
{3,6}	{2,4,9}	18.50	50.14
{2,3,6}	{4,9}	18.50	66.86
{4,6}	{2,3,9}	18.50	50.20
{2,4,6}	{3,9}	18.50	66.72
{3,4,6}	{2,9}	18.50	66.53
{2,3,4,6}	{9}	18.50	83.23
{9}	{2,3,4,6}	18.50	33.68
{2,9}	{3,4,6}	18.50	50.32
{3,9}	{2,4,6}	18.50	50.35
{2,3,9}	{4,6}	18.50	67.15
{4,9}	{2,3,6}	18.50	50.33
{2,4,9}	{3,6}	18.50	66.95
{3,4,9}	{2,6}	18.50	66.92
{2,3,4,9}	{6}	18.50	83.69
{6,9}	{2,3,4}	18.50	50.39
{2,6,9}	{3,4}	18.50	66.94
{3,6,9}	{2,4}	18.50	66.97
{2,3,6,9}	{4}	18.50	83.56
{4,6,9}	{2,3}	18.50	66.91
{2,4,6,9}	{3}	18.50	83.42
{3,4,6,9}	{2}	18.50	83.37
{0}	{1,4,6,9}	18.46	33.57
{1}	{0,4,6,9}	18.46	33.52
{0,1}	{4,6,9}	18.46	50.21
{4}	{0,1,6,9}	18.46	33.48
{0,4}	{1,6,9}	18.46	50.24
{1,4}	{0,6,9}	18.46	50.11
{0,1,4}	{6,9}	18.46	66.80
{6}	{0,1,4,9}	18.46	33.51
{0,6}	{1,4,9}	18.46	50.22
{1,6}	{0,4,9}	18.46	50.12
{0,1,6}	{4,9}	18.46	66.71
{4,6}	{0,1,9}	18.46	50.09
{0,4,6}	{1,9}	18.46	66.63
{1,4,6}	{0,9}	18.46	66.46
{0,1,4,6}	{9}	18.46	82.98
{9}	{0,1,4,6}	18.46	33.61
{0,9}	{1,4,6}	18.46	50.37
{1,9}	{0,4,6}	18.46	50.30
{0,1,9}	{4,6}	18.46	67.02
{4,9}	{0,1,6}	18.46	50.22
{0,4,9}	{1,6}	18.46	67.12
{1,4,9}	{0,6}	18.46	66.87
{0,1,4,9}	{6}	18.46	83.77
{6,9}	{0,1,4}	18.46	50.28
{0,6,9}	{1,4}	18.46	67.02
{1,6,9}	{0,4}	18.46	66.87
{0,1,6,9}	{4}	18.46	83.53
{4,6,9}	{0,1}	18.46	66.76
{0,4,6,9}	{1}	18.46	83.47
{1,4,6,9}	{0}	18.46	83.25
{0}	{4,6,7,9}	18.44	33.53
{4}	{0,6,7,9}	18.44	33.44
{0,4}	{6,7,9}	18.44	50.18
{6}	{0,4,7,9}	18.44	33.47
{0,6}	{4,7,9}	18.44	50.16
{4,6}	{0,7,9}	18.44	50.03
{0,4,6}	{7,9}	18.44	66.55
{7}	{0,4,6,9}	18.44	33.48
{0,7}	{4,6,9}	18.44	50.38
{4,7}	{0,6,9}	18.44	50.07
{0,4,7}	{6,9}	18.44	66.87
{6,7}	{0,4,9}	18.44	50.22
{0,6,7}	{4,9}	18.44	67.00
{4,6,7}	{0,9}	18.44	66.63
{0,4,6,7}	{9}	18.44	83.15
{9}	{0,4,6,7}	18.44	33.57
{0,9}	{4,6,7}	18.44	50.31
{4,9}	{0,6,7}	18.44	50.16
{0,4,9}	{6,7}	18.44	67.04
{6,9}	{0,4,7}	18.44	50.22
{0,6,9}	{4,7}	18.44	66.94
{4,6,9}	{0,7}	18.44	66.68
{0,4,6,9}	{7}	18.44	83.37
{7,9}	{0,4,6}	18.44	50.25
{0,7,9}	{4,6}	18.44	67.18
{4,7,9}	{0,6}	18.44	66.71
{0,4,7,9}	{6}	18.44	83.67
{6,7,9}	{0,4}	18.44	67.00
{0,6,7,9}	{4}	18.44	83.75
{4,6,7,9}	{0}	18.44	83.40
{1}	{2,7,8,9}	18.29	33.21
{2}	{1,7,8,9}	18.29	33.16
{1,2}	{7,8,9}	18.29	49.89
{7}	{1,2,8,9}	18.29	33.21
{1,7}	{2,8,9}	18.29	49.82
{2,7}	{1,8,9}	18.29	49.70
{1,2,7}	{8,9}	18.29	66.60
{8}	{1,2,7,9}	18.29	33.16
{1,8}	{2,7,9}	18.29	49.74
{2,8}	{1,7,9}	18.29	49.80
{1,2,8}	{7,9}	18.29	66.53
{7,8}	{1,2,9}	18.29	49.74
{1,7,8}	{2,9}	18.29	66.39
{2,7,8}	{1,9}	18.29	66.38
{1,2,7,8}	{9}	18.29	83.30
{9}	{1,2,7,8}	18.29	33.30
{1,9}	{2,7,8}	18.29	49.84
{2,9}	{1,7,8}	18.29	49.74
{1,2,9}	{7,8}	18.29	66.48
{7,9}	{1,2,8}	18.29	49.85
{1,7,9}	{2,8}	18.29	66.47
{2,7,9}	{1,8}	18.29	66.28
{1,2,7,9}	{8}	18.29	83.15
{8,9}	{1,2,7}	18.29	49.93
{1,8,9}	{2,7}	18.29	66.52
{2,8,9}	{1,7}	18.29	66.62
{1,2,8,9}	{7}	18.29	83.40
{7,8,9}	{1,2}	18.29	66.28
{1,7,8,9}	{2}	18.29	82.96
{2,7,8,9}	{1}	18.29	83.08
{0}	{2,6,7,9}	18.35	33.37
{2}	{0,6,7,9}	18.35	33.26
{0,2}	{6,7,9}	18.35	49.89
{6}	{0,2,7,9}	18.35	33.31
{0,6}	{2,7,9}	18.35	49.92
{2,6}	{0,7,9}	18.35	49.81
{0,2,6}	{7,9}	18.35	66.39
{7}	{0,2,6,9}	18.35	33.32
{0,7}	{2,6,9}	18.35	50.14
{2,7}	{0,6,9}	18.35	49.86
{0,2,7}	{6,9}	18.35	66.82
{6,7}	{0,2,9}	18.35	49.97
{0,6,7}	{2,9}	18.35	66.68
{2,6,7}	{0,9}	18.35	66.45
{0,2,6,7}	{9}	18.35	83.29
{9}	{0,2,6,7}	18.35	33.40
{0,9}	{2,6,7}	18.35	50.07
{2,9}	{0,6,7}	18.35	49.90
{0,2,9}	{6,7}	18.35	66.64
{6,9}	{0,2,7}	18.35	49.98
{0,6,9}	{2,7}	18.35	66.62
{2,6,9}	{0,7}	18.35	66.39
{0,2,6,9}	{7}	18.35	83.04
{7,9}	{0,2,6}	18.35	50.01
{0,7,9}	{2,6}	18.35	66.85
{2,7,9}	{0,6}	18.35	66.49
{0,2,7,9}	{6}	18.35	83.51
{6,7,9}	{0,2}	18.35	66.68
{0,6,7,9}	{2}	18.35	83.34
{2,6,7,9}	{0}	18.35	83.16
{1}	{4,5,6,9}	18.59	33.75
{4}	{1,5,6,9}	18.59	33.71
{1,4}	{5,6,9}	18.59	50.46
{5}	{1,4,6,9}	18.59	33.66
{1,5}	{4,6,9}	18.59	50.39
{4,5}	{1,6,9}	18.59	50.15
{1,4,5}	{6,9}	18.59	66.83
{6}	{1,4,5,9}	18.59	33.75
{1,6}	{4,5,9}	18.59	50.47
{4,6}	{1,5,9}	18.59	50.44
{1,4,6}	{5,9}	18.59	66.93
{5,6}	{1,4,9}	18.59	50.34
{1,5,6}	{4,9}	18.59	66.97
{4,5,6}	{1,9}	18.59	66.68
{1,4,5,6}	{9}	18.59	83.08
{9}	{1,4,5,6}	18.59	33.84
{1,9}	{4,5,6}	18.59	50.65
{4,9}	{1,5,6}	18.59	50.57
{1,4,9}	{5,6}	18.59	67.34
{5,9}	{1,4,6}	18.59	50.54
{1,5,9}	{4,6}	18.59	67.29
{4,5,9}	{1,6}	18.59	66.91
{1,4,5,9}	{6}	18.59	83.65
{6,9}	{1,4,5}	18.59	50.63
{1,6,9}	{4,5}	18.59	67.34
{4,6,9}	{1,5}	18.59	67.23
{1,4,6,9}	{5}	18.59	83.83
{5,6,9}	{1,4}	18.59	67.15
{1,5,6,9}	{4}	18.59	83.83
{4,5,6,9}	{1}	18.59	83.46
{0}	{3,4,8,9}	18.32	33.31
{3}	{0,4,8,9}	18.32	33.18
{0,3}	{4,8,9}	18.32	49.83
{4}	{0,3,8,9}	18.32	33.22
{0,4}	{3,8,9}	18.32	49.85
{3,4}	{0,8,9}	18.32	49.63
{0,3,4}	{8,9}	18.32	66.26
{8}	{0,3,4,9}	18.32	33.21
{0,8}	{3,4,9}	18.32	50.00
{3,8}	{0,4,9}	18.32	49.75
{0,3,8}	{4,9}	18.32	66.74
{4,8}	{0,3,9}	18.32	49.76
{0,4,8}	{3,9}	18.32	66.38
{3,4,8}	{0,9}	18.32	66.18
{0,3,4,8}	{9}	18.32	82.98
{9}	{0,3,4,8}	18.32	33.35
{0,9}	{3,4,8}	18.32	49.98
{3,9}	{0,4,8}	18.32	49.85
{0,3,9}	{4,8}	18.32	66.68
{4,9}	{0,3,8}	18.32	49.83
{0,4,9}	{3,8}	18.32	66.61
{3,4,9}	{0,8}	18.32	66.26
{0,3,4,9}	{8}	18.32	83.16
{8,9}	{0,3,4}	18.32	50.01
{0,8,9}	{3,4}	18.32	66.80
{3,8,9}	{0,4}	18.32	66.64
{0,3,8,9}	{4}	18.32	83.73
{4,8,9}	{0,3}	18.32	66.39
{0,4,8,9}	{3}	18.32	83.28
{3,4,8,9}	{0}	18.32	82.96
{0}	{3,4,6,9}	18.45	33.55
{3}	{0,4,6,9}	18.45	33.42
{0,3}	{4,6,9}	18.45	50.19
{4}	{0,3,6,9}	18.45	33.46
{0,4}	{3,6,9}	18.45	50.21
{3,4}	{0,6,9}	18.45	49.98
{0,3,4}	{6,9}	18.45	66.73
{6}	{0,3,4,9}	18.45	33.49
{0,6}	{3,4,9}	18.45	50.19
{3,6}	{0,4,9}	18.45	50.00
{0,3,6}	{4,9}	18.45	66.83
{4,6}	{0,3,9}	18.45	50.06
{0,4,6}	{3,9}	18.45	66.59
{3,4,6}	{0,9}	18.45	66.34
{0,3,4,6}	{9}	18.45	82.99
{9}	{0,3,4,6}	18.45	33.59
{0,9}	{3,4,6}	18.45	50.34
{3,9}	{0,4,6}	18.45	50.20
{0,3,9}	{4,6}	18.45	67.16
{4,9}	{0,3,6}	18.45	50.19
{0,4,9}	{3,6}	18.45	67.08
{3,4,9}	{0,6}	18.45	66.73
{0,3,4,9}	{6}	18.45	83.75
{6,9}	{0,3,4}	18.45	50.25
{0,6,9}	{3,4}	18.45	66.98
{3,6,9}	{0,4}	18.45	66.78
{0,3,6,9}	{4}	18.45	83.77
{4,6,9}	{0,3}	18.45	66.72
{0,4,6,9}	{3}	18.45	83.42
{3,4,6,9}	{0}	18.45	83.13
{1}	{4,7,8,9}	18.42	33.46
{4}	{1,7,8,9}	18.42	33.42
{1,4}	{7,8,9}	18.42	50.02
{7}	{1,4,8,9}	18.42	33.46
{1,7}	{4,8,9}	18.42	50.19
{4,7}	{1,8,9}	18.42	50.03
{1,4,7}	{8,9}	18.42	66.75
{8}	{1,4,7,9}	18.42	33.40
{1,8}	{4,7,9}	18.42	50.11
{4,8}	{1,7,9}	18.42	50.06
{1,4,8}	{7,9}	18.42	66.59
{7,8}	{1,4,9}	18.42	50.11
{1,7,8}	{4,9}	18.42	66.88
{4,7,8}	{1,9}	18.42	66.57
{1,4,7,8}	{9}	18.42	83.25
{9}	{1,4,7,8}	18.42	33.55
{1,9}	{4,7,8}	18.42	50.21
{4,9}	{1,7,8}	18.42	50.13
{1,4,9}	{7,8}	18.42	66.75
{7,9}	{1,4,8}	18.42	50.22
{1,7,9}	{4,8}	18.42	66.97
{4,7,9}	{1,8}	18.42	66.67
{1,4,7,9}	{8}	18.42	83.45
{8,9}	{1,4,7}	18.42	50.30
{1,8,9}	{4,7}	18.42	67.01
{4,8,9}	{1,7}	18.42	66.79
{1,4,8,9}	{7}	18.42	83.52
{7,8,9}	{1,4}	18.42	66.77
{1,7,8,9}	{4}	18.42	83.58
{4,7,8,9}	{1}	18.42	83.16
{0}	{1,2,3,9}	18.31	33.30
{1}	{0,2,3,9}	18.31	33.25
{0,1}	{2,3,9}	18.31	49.80
{2}	{0,1,3,9}	18.31	33.19
{0,2}	{1,3,9}	18.31	49.79
{1,2}	{0,3,9}	18.31	49.94
{0,1,2}	{3,9}	18.31	66.49
{3}	{0,1,2,9}	18.31	33.17
{0,3}	{1,2,9}	18.31	49.81
{1,3}	{0,2,9}	18.31	49.78
{0,1,3}	{2,9}	18.31	66.48
{2,3}	{0,1,9}	18.31	49.80
{0,2,3}	{1,9}	18.31	66.48
{1,2,3}	{0,9}	18.31	66.51
{0,1,2,3}	{9}	18.31	83.29
{9}	{0,1,2,3}	18.31	33.33
{0,9}	{1,2,3}	18.31	49.96
{1,9}	{0,2,3}	18.31	49.89
{0,1,9}	{2,3}	18.31	66.47
{2,9}	{0,1,3}	18.31	49.80
{0,2,9}	{1,3}	18.31	66.50
{1,2,9}	{0,3}	18.31	66.55
{0,1,2,9}	{3}	18.31	83.18
{3,9}	{0,1,2}	18.31	49.83
{0,3,9}	{1,2}	18.31	66.65
{1,3,9}	{0,2}	18.31	66.39
{0,1,3,9}	{2}	18.31	83.11
{2,3,9}	{0,1}	18.31	66.46
{0,2,3,9}	{1}	18.31	83.38
{1,2,3,9}	{0}	18.31	83.18
{3}	{4,6,8,9}	18.48	33.49
{4}	{3,6,8,9}	18.48	33.53
{3,4}	{6,8,9}	18.48	50.09
{6}	{3,4,8,9}	18.48	33.56
{3,6}	{4,8,9}	18.48	50.10
{4,6}	{3,8,9}	18.48	50.16
{3,4,6}	{8,9}	18.48	66.47
{8}	{3,4,6,9}	18.48	33.51
{3,8}	{4,6,9}	18.48	50.21
{4,8}	{3,6,9}	18.48	50.22
{3,4,8}	{6,9}	18.48	66.79
{6,8}	{3,4,9}	18.48	50.30
{3,6,8}	{4,9}	18.48	66.91
{4,6,8}	{3,9}	18.48	66.72
{3,4,6,8}	{9}	18.48	83.07
{9}	{3,4,6,8}	18.48	33.66
{3,9}	{4,6,8}	18.48	50.31
{4,9}	{3,6,8}	18.48	50.29
{3,4,9}	{6,8}	18.48	66.87
{6,9}	{3,4,8}	18.48	50.35
{3,6,9}	{4,8}	18.48	66.92
{4,6,9}	{3,8}	18.48	66.86
{3,4,6,9}	{8}	18.48	83.30
{8,9}	{3,4,6}	18.48	50.47
{3,8,9}	{4,6}	18.48	67.25
{4,8,9}	{3,6}	18.48	67.01
{3,4,8,9}	{6}	18.48	83.73
{6,8,9}	{3,4}	18.48	67.09
{3,6,8,9}	{4}	18.48	83.76
{4,6,8,9}	{3}	18.48	83.55
{2}	{3,6,7,9}	18.40	33.36
{3}	{2,6,7,9}	18.40	33.34
{2,3}	{6,7,9}	18.40	50.05
{6}	{2,3,7,9}	18.40	33.41
{2,6}	{3,7,9}	18.40	49.96
{3,6}	{2,7,9}	18.40	49.87
{2,3,6}	{7,9}	18.40	66.51
{7}	{2,3,6,9}	18.40	33.42
{2,7}	{3,6,9}	18.40	50.01
{3,7}	{2,6,9}	18.40	50.06
{2,3,7}	{6,9}	18.40	66.82
{6,7}	{2,3,9}	18.40	50.12
{2,6,7}	{3,9}	18.40	66.65
{3,6,7}	{2,9}	18.40	66.66
{2,3,6,7}	{9}	18.40	83.32
{9}	{2,3,6,7}	18.40	33.51
{2,9}	{3,6,7}	18.40	50.05
{3,9}	{2,6,7}	18.40	50.08
{2,3,9}	{6,7}	18.40	66.80
{6,9}	{2,3,7}	18.40	50.13
{2,6,9}	{3,7}	18.40	66.59
{3,6,9}	{2,7}	18.40	66.61
{2,3,6,9}	{7}	18.40	83.12
{7,9}	{2,3,6}	18.40	50.16
{2,7,9}	{3,6}	18.40	66.69
{3,7,9}	{2,6}	18.40	66.92
{2,3,7,9}	{6}	18.40	83.50
{6,7,9}	{2,3}	18.40	66.88
{2,6,7,9}	{3}	18.40	83.41
{3,6,7,9}	{2}	18.40	83.47
{0}	{2,4,8,9}	18.32	33.32
{2}	{0,4,8,9}	18.32	33.22
{0,2}	{4,8,9}	18.32	49.82
{4}	{0,2,8,9}	18.32	33.23
{0,4}	{2,8,9}	18.32	49.87
{2,4}	{0,8,9}	18.32	49.73
{0,2,4}	{8,9}	18.32	66.25
{8}	{0,2,4,9}	18.32	33.22
{0,8}	{2,4,9}	18.32	50.01
{2,8}	{0,4,9}	18.32	49.89
{0,2,8}	{4,9}	18.32	66.69
{4,8}	{0,2,9}	18.32	49.78
{0,4,8}	{2,9}	18.32	66.40
{2,4,8}	{0,9}	18.32	66.42
{0,2,4,8}	{9}	18.32	82.93
{9}	{0,2,4,8}	18.32	33.36
{0,9}	{2,4,8}	18.32	50.00
{2,9}	{0,4,8}	18.32	49.83
{0,2,9}	{4,8}	18.32	66.55
{4,9}	{0,2,8}	18.32	49.85
{0,4,9}	{2,8}	18.32	66.63
{2,4,9}	{0,8}	18.32	66.30
{0,2,4,9}	{8}	18.32	83.02
{8,9}	{0,2,4}	18.32	50.02
{0,8,9}	{2,4}	18.32	66.82
{2,8,9}	{0,4}	18.32	66.74
{0,2,8,9}	{4}	18.32	83.54
{4,8,9}	{0,2}	18.32	66.41
{0,4,8,9}	{2}	18.32	83.31
{2,4,8,9}	{0}	18.32	83.24
{0}	{4,5,7,9}	18.42	33.51
{4}	{0,5,7,9}	18.42	33.42
{0,4}	{5,7,9}	18.42	50.15
{5}	{0,4,7,9}	18.42	33.37
{0,5}	{4,7,9}	18.42	50.23
{4,5}	{0,7,9}	18.42	49.71
{0,4,5}	{7,9}	18.42	66.51
{7}	{0,4,5,9}	18.42	33.46
{0,7}	{4,5,9}	18.42	50.35
{4,7}	{0,5,9}	18.42	50.03
{0,4,7}	{5,9}	18.42	66.83
{5,7}	{0,4,9}	18.42	50.24
{0,5,7}	{4,9}	18.42	67.33
{4,5,7}	{0,9}	18.42	66.48
{0,4,5,7}	{9}	18.42	83.40
{9}	{0,4,5,7}	18.42	33.55
{0,9}	{4,5,7}	18.42	50.28
{4,9}	{0,5,7}	18.42	50.13
{0,4,9}	{5,7}	18.42	67.00
{5,9}	{0,4,7}	18.42	50.10
{0,5,9}	{4,7}	18.42	66.89
{4,5,9}	{0,7}	18.42	66.32
{0,4,5,9}	{7}	18.42	83.19
{7,9}	{0,4,5}	18.42	50.22
{0,7,9}	{4,5}	18.42	67.13
{4,7,9}	{0,5}	18.42	66.67
{0,4,7,9}	{5}	18.42	83.61
{5,7,9}	{0,4}	18.42	66.89
{0,5,7,9}	{4}	18.42	83.92
{4,5,7,9}	{0}	18.42	83.06
{1}	{4,5,7,9}	18.44	33.48
{4}	{1,5,7,9}	18.44	33.44
{1,4}	{5,7,9}	18.44	50.05
{5}	{1,4,7,9}	18.44	33.39
{1,5}	{4,7,9}	18.44	49.98
{4,5}	{1,7,9}	18.44	49.74
{1,4,5}	{7,9}	18.44	66.28
{7}	{1,4,5,9}	18.44	33.48
{1,7}	{4,5,9}	18.44	50.23
{4,7}	{1,5,9}	18.44	50.07
{1,4,7}	{5,9}	18.44	66.79
{5,7}	{1,4,9}	18.44	50.27
{1,5,7}	{4,9}	18.44	66.92
{4,5,7}	{1,9}	18.44	66.53
{1,4,5,7}	{9}	18.44	83.27
{9}	{1,4,5,7}	18.44	33.57
{1,9}	{4,5,7}	18.44	50.24
{4,9}	{1,5,7}	18.44	50.16
{1,4,9}	{5,7}	18.44	66.79
{5,9}	{1,4,7}	18.44	50.13
{1,5,9}	{4,7}	18.44	66.74
{4,5,9}	{1,7}	18.44	66.36
{1,4,5,9}	{7}	18.44	82.97
{7,9}	{1,4,5}	18.44	50.25
{1,7,9}	{4,5}	18.44	67.01
{4,7,9}	{1,5}	18.44	66.71
{1,4,7,9}	{5}	18.44	83.50
{5,7,9}	{1,4}	18.44	66.94
{1,5,7,9}	{4}	18.44	83.67
{4,5,7,9}	{1}	18.44	83.11
{3}	{5,6,7,9}	18.34	33.24
{5}	{3,6,7,9}	18.34	33.22
{3,5}	{6,7,9}	18.34	49.70
{6}	{3,5,7,9}	18.34	33.31
{3,6}	{5,7,9}	18.34	49.72
{5,6}	{3,7,9}	18.34	49.68
{3,5,6}	{7,9}	18.34	66.09
{7}	{3,5,6,9}	18.34	33.31
{3,7}	{5,6,9}	18.34	49.91
{5,7}	{3,6,9}	18.34	50.02
{3,5,7}	{6,9}	18.34	66.57
{6,7}	{3,5,9}	18.34	49.96
{3,6,7}	{5,9}	18.34	66.45
{5,6,7}	{3,9}	18.34	66.48
{3,5,6,7}	{9}	18.34	83.04
{9}	{3,5,6,7}	18.34	33.40
{3,9}	{5,6,7}	18.34	49.92
{5,9}	{3,6,7}	18.34	49.88
{3,5,9}	{6,7}	18.34	66.45
{6,9}	{3,5,7}	18.34	49.97
{3,6,9}	{5,7}	18.34	66.40
{5,6,9}	{3,7}	18.34	66.27
{3,5,6,9}	{7}	18.34	82.82
{7,9}	{3,5,6}	18.34	50.00
{3,7,9}	{5,6}	18.34	66.70
{5,7,9}	{3,6}	18.34	66.60
{3,5,7,9}	{6}	18.34	83.46
{6,7,9}	{3,5}	18.34	66.67
{3,6,7,9}	{5}	18.34	83.21
{5,6,7,9}	{3}	18.34	83.21
{1}	{2,5,7,9}	18.30	33.24
{2}	{1,5,7,9}	18.30	33.19
